OBJECTID,GLOBAL,CODE,STATUSOBJECT,JNEXTERN,JNINTERN,JNRVZ,EXTERN_DR_HOOGTE,EXTERN_DR_BREEDTE,INTERN_BERGING_M3,RIOLERINGSGEBIEDID,TYPERGD,GEOMETRY,datakey,metadatakey
285,11DB7C90-AAA7-4C63-9BF9-AA9DDDC0D2D3,SOM-SOM-DOI-13,planvorming,nee,ja,nee,,,,b6b7810b-1942-4e4f-9869-5cd1bf82f647  ,Gemengd gerioleerdgebied,POINT (177775.489999998 377218.695 0.0),11DB7C90-AAA7-4C63-9BF9-AA9DDDC0D2D3,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
286,2B79036A-2E35-43E6-99D9-21D389F2FC45,SOM-SOM-DOI-14,planvorming,nee,ja,nee,,,,b6b7810b-1942-4e4f-9869-5cd1bf82f647  ,Gemengd gerioleerdgebied,POINT (177920.807 377248.649000001 0.0),2B79036A-2E35-43E6-99D9-21D389F2FC45,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
287,20532E3C-C2C4-4AF4-B058-4D719298750A,SOM-SOM-ZUI-27,planvorming,None,None,None,,,,e0cae006-adea-45a6-9b22-97c1de7a3815  ,None,POINT (179126.237 374402.796000001 0.0),20532E3C-C2C4-4AF4-B058-4D719298750A,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
288,8565D0C6-F536-47F4-B602-E39D188F147B,SOM-SOM-ZUI-5,planvorming,None,None,None,,,,e0cae006-adea-45a6-9b22-97c1de7a3815  ,None,POINT (179226.022999998 374454.608000002 0.0),8565D0C6-F536-47F4-B602-E39D188F147B,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
289,5599119C-CCDA-472C-8006-144506E2714D,AST-AST-KOM-5,planvorming,nee,ja,nee,,,,ced0003b-2fd8-4564-9a33-0203c57aac03  ,Gemengd gerioleerdgebied,POINT (180034.352000002 380411.456000003 0.0),5599119C-CCDA-472C-8006-144506E2714D,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
290,3DCA271D-751C-4F93-A865-BA4E31765388,AST-AST-LOG-19,planvorming,nee,ja,nee,,,,ced0003b-2fd8-4564-9a33-0203c57aac03  ,Gemengd gerioleerdgebied,POINT (180259.839000002 379822.170000003 0.0),3DCA271D-751C-4F93-A865-BA4E31765388,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
291,4E1B6C5C-D18B-44F0-852E-8B32D673B4DA,AST-AST-LOG-20,planvorming,nee,ja,nee,,,,d26dcf8c-488a-415e-91a4-1560cfdf9fb0  ,Gemengd gerioleerdgebied,POINT (180296.451000001 379885.640000002 0.0),4E1B6C5C-D18B-44F0-852E-8B32D673B4DA,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
292,C613736E-9273-416B-85CF-6FDE103D23CA,AST-AST-LOG-21,planvorming,nee,ja,nee,,,,ced0003b-2fd8-4564-9a33-0203c57aac03  ,Gemengd gerioleerdgebied,POINT (180229.250999998 379595.190000002 0.0),C613736E-9273-416B-85CF-6FDE103D23CA,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
293,27A7BA4C-65A8-47EE-83E0-D115D2A65128,AST-AST-LOG-10,planvorming,nee,ja,nee,,,,d26dcf8c-488a-415e-91a4-1560cfdf9fb0  ,Gemengd gerioleerdgebied,POINT (180216.807 379711.420000003 0.0),27A7BA4C-65A8-47EE-83E0-D115D2A65128,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
294,D8113169-7382-49B3-91EC-96FFA779F8CA,AST-AST-OST-18,planvorming,None,None,None,,,,None,None,POINT (179222.776000001 379049.551 0.0),D8113169-7382-49B3-91EC-96FFA779F8CA,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
295,60A053E7-BBE7-4FB3-9116-2E1B8A18B5B6,SMI-DEN-KOM-9,planvorming,ja,nee,nee,4.3,0.9500000000000001,,359de863-f664-49b9-ad3b-77aadd1e9b98  ,Gemengd gerioleerdgebied,POINT (153452.563000001 408911.625000004 0.0),60A053E7-BBE7-4FB3-9116-2E1B8A18B5B6,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
296,AC3B55D0-B86A-43F3-9A45-F1424DC0AB0F,SMI-DEN-KOM-7,planvorming,ja,nee,ja,3.9,3.5,289.0,359de863-f664-49b9-ad3b-77aadd1e9b98  ,Gemengd gerioleerdgebied,POINT (153822.059999999 409127.973999999 0.0),AC3B55D0-B86A-43F3-9A45-F1424DC0AB0F,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
297,27709927-2F10-4EFD-B68B-037C1F02EEDB,SMI-DEN-KOM-6,planvorming,ja,nee,ja,4.15,5.0,192.0,359de863-f664-49b9-ad3b-77aadd1e9b98  ,Gemengd gerioleerdgebied,POINT (154263.313000001 408051.094000002 0.0),27709927-2F10-4EFD-B68B-037C1F02EEDB,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
298,6B1DAD36-D66A-4764-9939-2BAE3FE326A1,SMI-DEN-KOM-8,planvorming,ja,nee,nee,4.3,1.05,,359de863-f664-49b9-ad3b-77aadd1e9b98  ,Gemengd gerioleerdgebied,POINT (154387.905999999 408670.625000002 0.0),6B1DAD36-D66A-4764-9939-2BAE3FE326A1,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
299,FB831B2C-8C9B-437D-8C9C-2179607BB314,SMI-DEN-GRI-11,planvorming,ja,nee,nee,4.3,1.5,,800d0dc2-4f65-4ad6-8311-68626e62cbbb  ,Gemengd gerioleerdgebied,POINT (154461.609999999 408333.506000003 0.0),FB831B2C-8C9B-437D-8C9C-2179607BB314,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
300,20A3B8E9-7101-4964-B079-1055549846A5,GEM-BAK-GRO-29,planvorming,ja,nee,nee,22.0,1.0,,549347b2-8da5-4cce-a755-6f6842a618c3  ,Verbeterd gescheiden stelsel,POINT (180117.938000001 390309.373000003 0.0),20A3B8E9-7101-4964-B079-1055549846A5,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
301,1B8DDF91-5415-47CC-843B-D944F6D2A246,DEU-DEU-LVG-25,planvorming,ja,nee,nee,24.5,0.9,,None,Verbeterd gescheiden stelsel,POINT (183313.846000001 384253.195999996 0.0),1B8DDF91-5415-47CC-843B-D944F6D2A246,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
302,E9FC7E24-1584-4A5F-A1A8-F7E246F8925C,DEU-DEU-LVG-26,planvorming,ja,nee,nee,24.5,1.7,,353e6915-346f-429a-9aa8-6543aa0292c0  ,Verbeterd gescheiden stelsel,POINT (183277.623 384587.206999999 0.0),E9FC7E24-1584-4A5F-A1A8-F7E246F8925C,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
303,56AFA3BC-333A-4F51-BC1A-5C36CBB70D02,DEU-DEU-HEV-11,planvorming,ja,nee,nee,25.150000000000002,1.5,,0bfafd75-9bd5-4192-9471-7cc7da179f12  ,Verbeterd gescheiden stelsel,POINT (184513.750999998 386801.384000003 0.0),56AFA3BC-333A-4F51-BC1A-5C36CBB70D02,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
304,F8654323-9A8A-481F-9A4C-9B939373CFEF,DEU-DEU-HEV-9,planvorming,ja,nee,nee,25.150000000000002,1.5,,0bfafd75-9bd5-4192-9471-7cc7da179f12  ,Verbeterd gescheiden stelsel,POINT (184373.447999999 386761.801000001 0.0),F8654323-9A8A-481F-9A4C-9B939373CFEF,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
305,A608DC8E-94CF-45C0-BEEB-DCDE149328FD,DEU-DEU-BIN-24,planvorming,ja,nee,nee,23.0,2.12,,e4b63193-9327-48a3-999d-31fbdbf820c8  ,Verbeterd gescheiden stelsel,POINT (181632.09 385449.891 0.0),A608DC8E-94CF-45C0-BEEB-DCDE149328FD,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
306,C9A2DE38-4913-4202-AB9C-0D0330AD4034,AST-AST-IND-13,planvorming,ja,nee,nee,22.580000000000002,5.0,,76bdbe41-a34f-4e47-a160-1e84bd964924  ,Verbeterd gescheiden stelsel,POINT (180437.109999999 380882.415 0.0),C9A2DE38-4913-4202-AB9C-0D0330AD4034,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
307,3A4E39B6-384C-4A0D-9888-B3B582097078,AST-AST-NOB-14,planvorming,ja,nee,nee,22.580000000000002,5.0,,a2d5184f-d6ce-41ed-895b-dd2c8602423d  ,Verbeterd gescheiden stelsel,POINT (180740.074999999 380461.63 0.0),3A4E39B6-384C-4A0D-9888-B3B582097078,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
308,F42BF67F-747C-4F1A-BC56-02665D0D1BF1,AST-AST-CAM-15,planvorming,ja,nee,nee,23.34,2.1,,e5861905-d200-4b81-9415-b2fb60929b4b  ,Verbeterd gescheiden stelsel,POINT (179546.756999999 378770.367000001 0.0),F42BF67F-747C-4F1A-BC56-02665D0D1BF1,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
309,6FEEA60B-E01F-4CF7-944A-FCD80BA4B051,AST-AST-VOO-12,planvorming,ja,nee,nee,25.0,1.0,,8212ca41-4536-403d-b1ac-e0c28a61444a  ,Verbeterd gescheiden stelsel,POINT (181220.885000002 379604.903999999 0.0),6FEEA60B-E01F-4CF7-944A-FCD80BA4B051,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
310,7A8F0C72-E0FF-4CFA-8FCE-88A47CC272CE,LAA-BEE-BEM-12,planvorming,ja,nee,nee,12.450000000000001,2.5,,7ec223fc-498b-4b47-88b1-1e58fef67e03  ,Gescheiden stelsel,POINT (172429.067000002 395262.448 0.0),7A8F0C72-E0FF-4CFA-8FCE-88A47CC272CE,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
311,FCDFE98D-C1C2-449D-99B4-FB6A16A5BE98,LAA-BEE-BEM-13,planvorming,ja,nee,nee,12.48,4.3500000000000005,,7ec223fc-498b-4b47-88b1-1e58fef67e03  ,Gescheiden stelsel,POINT (172105.267000001 395464.399999998 0.0),FCDFE98D-C1C2-449D-99B4-FB6A16A5BE98,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
312,931F5C30-8381-42FE-A116-581D118982BF,LAA-BEE-LAA-25,planvorming,ja,nee,nee,13.08,2.54,,d484b53a-1503-4919-880a-b2b03598fd6f  ,Verbeterd gescheiden stelsel,POINT (171240.932 393039.364000002 0.0),931F5C30-8381-42FE-A116-581D118982BF,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
313,DB3CED46-33F9-4B89-A7D1-B9C0EDC8209F,LAA-BEE-LAA-24,planvorming,ja,nee,nee,13.24,1.0,,d484b53a-1503-4919-880a-b2b03598fd6f  ,Verbeterd gescheiden stelsel,POINT (171130.995000001 393262.296000001 0.0),DB3CED46-33F9-4B89-A7D1-B9C0EDC8209F,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
314,658BDB6A-6CA0-41BA-9283-B83CD047A7DC,HEL-HEL-DIE-55,planvorming,ja,nee,nee,15.6,2.0,,929d5f4f-d046-41ca-a69c-1515768ac680  ,Verbeterd gescheiden stelsel,POINT (176279.324999999 389711.741 0.0),658BDB6A-6CA0-41BA-9283-B83CD047A7DC,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
315,69751504-A56F-40CF-916E-F4B2D53CCE51,HEL-HEL-DIE-54,planvorming,ja,nee,nee,15.6,1.0,,929d5f4f-d046-41ca-a69c-1515768ac680  ,Verbeterd gescheiden stelsel,POINT (176853.623 389605.717000003 0.0),69751504-A56F-40CF-916E-F4B2D53CCE51,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
316,7F3F4FB0-97D7-4ED5-A6AF-B50ABB6482A6,HEL-HEL-DIE-53,planvorming,ja,nee,nee,15.6,2.0,,929d5f4f-d046-41ca-a69c-1515768ac680  ,Verbeterd gescheiden stelsel,POINT (176304.063999999 389664.030000004 0.0),7F3F4FB0-97D7-4ED5-A6AF-B50ABB6482A6,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
317,72736B00-987B-4687-9157-B0772A16B9C3,HEL-HEL-DIE-52,planvorming,ja,nee,nee,15.6,2.0,,929d5f4f-d046-41ca-a69c-1515768ac680  ,Verbeterd gescheiden stelsel,POINT (175978.923 389462.583999999 0.0),72736B00-987B-4687-9157-B0772A16B9C3,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
318,57A7D5A6-41DB-4D90-83D2-0C5198BD2849,HEL-HEL-DIE-51,planvorming,ja,nee,nee,15.6,2.0,,929d5f4f-d046-41ca-a69c-1515768ac680  ,Verbeterd gescheiden stelsel,POINT (175758.039000001 389204.592000003 0.0),57A7D5A6-41DB-4D90-83D2-0C5198BD2849,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
319,A85843D4-CE6F-4FD0-B24D-CFBC55B48F5E,HEL-HEL-DIE-50,planvorming,ja,nee,nee,16.0,3.4,,929d5f4f-d046-41ca-a69c-1515768ac680  ,Verbeterd gescheiden stelsel,POINT (176063.741999999 389232.865000001 0.0),A85843D4-CE6F-4FD0-B24D-CFBC55B48F5E,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
320,5A796C3D-AFBF-4573-A248-C8CE1C7FCD6F,HEL-HEL-DIE-49,planvorming,ja,nee,nee,15.6,2.0,,929d5f4f-d046-41ca-a69c-1515768ac680  ,Verbeterd gescheiden stelsel,POINT (175779.243999999 389429.010000004 0.0),5A796C3D-AFBF-4573-A248-C8CE1C7FCD6F,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
321,32F0B0FB-FFC5-4244-ADCA-8F50B6898CC7,HEL-HEL-DIE-48,planvorming,ja,nee,nee,15.6,2.0,,929d5f4f-d046-41ca-a69c-1515768ac680  ,Verbeterd gescheiden stelsel,POINT (175712.094999999 389529.732999999 0.0),32F0B0FB-FFC5-4244-ADCA-8F50B6898CC7,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
322,07850E96-19D6-4A7B-A35F-ED072F9E81A1,HEL-HEL-DIE-47,planvorming,ja,nee,nee,15.6,2.0,,929d5f4f-d046-41ca-a69c-1515768ac680  ,Verbeterd gescheiden stelsel,POINT (175646.714000002 389649.894000001 0.0),07850E96-19D6-4A7B-A35F-ED072F9E81A1,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
323,E16605DE-5E1A-4255-8171-87B4A000E012,HEL-HEL-DIE-46,planvorming,ja,nee,nee,15.6,2.0,,929d5f4f-d046-41ca-a69c-1515768ac680  ,Verbeterd gescheiden stelsel,POINT (175832.256000001 389902.585000004 0.0),E16605DE-5E1A-4255-8171-87B4A000E012,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
324,8617FE0C-878C-49B4-B997-979727E62398,HEL-HEL-PAA-15,planvorming,ja,nee,nee,15.6,1.0,,3174c442-aee6-45b6-bb71-88577da1c575  ,Verbeterd gescheiden stelsel,POINT (174755.681000002 389055.075000002 0.0),8617FE0C-878C-49B4-B997-979727E62398,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
325,414C3477-432B-4CA9-B330-000D1F6CF210,HEL-HEL-LUC-6,planvorming,ja,nee,nee,17.150000000000002,1.0,,8fe79226-01eb-4e53-94c4-56a55d0ff101  ,DWA plus FF,POINT (175581.675999999 388425.888000003 0.0),414C3477-432B-4CA9-B330-000D1F6CF210,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
326,3C7D9B91-7F85-4C3D-8DD8-4EE8BFA33B23,HEL-HEL-LUC-5,planvorming,ja,nee,nee,17.150000000000002,1.0,,8fe79226-01eb-4e53-94c4-56a55d0ff101  ,DWA plus FF,POINT (175427.609999999 388269.436000002 0.0),3C7D9B91-7F85-4C3D-8DD8-4EE8BFA33B23,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
327,897DFF9C-B50E-48F2-8DBC-0454327E023D,HEL-HEL-LUC-4,planvorming,ja,nee,nee,17.150000000000002,1.0,,8fe79226-01eb-4e53-94c4-56a55d0ff101  ,DWA plus FF,POINT (175394.809 388344.183 0.0),897DFF9C-B50E-48F2-8DBC-0454327E023D,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
328,2D109B46-02D5-4207-BE4D-13215CD06B13,HEL-HEL-LUC-3,planvorming,ja,nee,nee,17.150000000000002,1.0,,8fe79226-01eb-4e53-94c4-56a55d0ff101  ,DWA plus FF,POINT (175367.971000001 388406.008000003 0.0),2D109B46-02D5-4207-BE4D-13215CD06B13,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
329,2A7E69C3-025C-4A94-A264-7A0606941B05,HEL-HEL-RIV-58,planvorming,ja,nee,nee,19.0,1.0,,f24c1696-8090-4f7b-bf0d-d8fe15fe1473  ,Verbeterd gescheiden stelsel,POINT (177785.859000001 387500.502000003 0.0),2A7E69C3-025C-4A94-A264-7A0606941B05,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
330,80A998CA-7F02-48E0-8362-82BCC4002FAD,HEL-HEL-BZO-63,planvorming,ja,nee,nee,19.35,5.5,,d31fc4df-c44a-4398-bbeb-869b54e17ea6  ,Verbeterd gescheiden stelsel,POINT (176556.239 384850.250000002 0.0),80A998CA-7F02-48E0-8362-82BCC4002FAD,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
331,6F10F1D0-25CF-48B9-9696-7BF5CCAA7596,HEL-HEL-BZO-62,planvorming,ja,nee,nee,19.35,5.5,,d31fc4df-c44a-4398-bbeb-869b54e17ea6  ,Verbeterd gescheiden stelsel,POINT (176840.550000001 384680.122 0.0),6F10F1D0-25CF-48B9-9696-7BF5CCAA7596,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
332,B24B9B8D-9380-4DAC-9672-1A8424A11C77,HEL-HEL-BZO-64,planvorming,ja,nee,nee,19.35,5.5,,d31fc4df-c44a-4398-bbeb-869b54e17ea6  ,Verbeterd gescheiden stelsel,POINT (176299.442000002 383999.609000001 0.0),B24B9B8D-9380-4DAC-9672-1A8424A11C77,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
333,8B07300D-A02B-48A3-9BBB-6F000FB3DE9A,HEL-HEL-BZO-61,planvorming,ja,nee,nee,19.35,5.5,,d31fc4df-c44a-4398-bbeb-869b54e17ea6  ,Verbeterd gescheiden stelsel,POINT (177360.105 384437.540000001 0.0),8B07300D-A02B-48A3-9BBB-6F000FB3DE9A,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
334,B10AC4FE-19C7-4A4A-BA39-09948FEF7CFE,HEL-HEL-BZO-60,planvorming,ja,nee,nee,19.35,5.5,,d31fc4df-c44a-4398-bbeb-869b54e17ea6  ,Verbeterd gescheiden stelsel,POINT (177422.011999998 384772.752000003 0.0),B10AC4FE-19C7-4A4A-BA39-09948FEF7CFE,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
335,7B7EF743-6C42-4C21-83EB-CD14D12C6632,HEL-HEL-MAR-11,planvorming,ja,nee,nee,16.6,1.2,,4ed65bcc-6c31-4e1b-b889-65f7fb9dc994  ,Verbeterd gescheiden stelsel,POINT (174685.747000001 386768.520000002 0.0),7B7EF743-6C42-4C21-83EB-CD14D12C6632,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
336,8759ADD4-6A5D-47BD-9DF3-5FE5917E7B74,HEL-HEL-AKI-33,planvorming,ja,nee,nee,17.650000000000002,1.0,,823febd7-dc7c-43b9-ad74-2247f5730517  ,Verbeterd gescheiden stelsel,POINT (172546.984999999 385490.293000002 0.0),8759ADD4-6A5D-47BD-9DF3-5FE5917E7B74,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
337,85FC2A92-C56A-4491-A14F-60326D9FD439,HEL-HEL-AKI-35,planvorming,ja,nee,nee,17.650000000000002,1.0,,823febd7-dc7c-43b9-ad74-2247f5730517  ,Verbeterd gescheiden stelsel,POINT (172550.793000001 385422.825000002 0.0),85FC2A92-C56A-4491-A14F-60326D9FD439,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
338,63E922C4-309F-45B6-BCC8-10F20A7D3B50,HEL-HEL-AKI-34,planvorming,ja,nee,nee,17.650000000000002,1.0,,823febd7-dc7c-43b9-ad74-2247f5730517  ,Verbeterd gescheiden stelsel,POINT (172536.647 385419.56 0.0),63E922C4-309F-45B6-BCC8-10F20A7D3B50,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
339,30A6A52C-93D8-471F-B270-DCCDFFD4C04B,HEL-HEL-AKI-36,planvorming,ja,nee,nee,18.150000000000002,1.0,,823febd7-dc7c-43b9-ad74-2247f5730517  ,Verbeterd gescheiden stelsel,POINT (172532.294 385355.899999999 0.0),30A6A52C-93D8-471F-B270-DCCDFFD4C04B,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
340,5FB00C2E-2AD5-45BC-9739-972E075D0590,HEL-HEL-AKI-37,planvorming,ja,nee,nee,18.150000000000002,1.0,,823febd7-dc7c-43b9-ad74-2247f5730517  ,Verbeterd gescheiden stelsel,POINT (172528.484999999 385289.954999999 0.0),5FB00C2E-2AD5-45BC-9739-972E075D0590,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
341,D0F788E7-1CD5-4DDE-9F75-B4488A0ED463,HEL-HEL-AKI-38,planvorming,ja,nee,nee,18.150000000000002,1.0,,823febd7-dc7c-43b9-ad74-2247f5730517  ,Verbeterd gescheiden stelsel,POINT (172535.013999999 385227.819 0.0),D0F788E7-1CD5-4DDE-9F75-B4488A0ED463,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
342,920002B8-1605-44DB-A381-D9E671E1E955,HEL-HEL-AKI-39,planvorming,ja,nee,nee,18.150000000000002,1.0,,823febd7-dc7c-43b9-ad74-2247f5730517  ,Verbeterd gescheiden stelsel,POINT (172522.5 385227.928000001 0.0),920002B8-1605-44DB-A381-D9E671E1E955,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
343,3A5383E7-490C-42C4-BD98-6ACC8E76121C,HEL-HEL-AKI-26,planvorming,ja,nee,nee,17.75,1.0,,823febd7-dc7c-43b9-ad74-2247f5730517  ,Verbeterd gescheiden stelsel,POINT (172352.414999999 385433.815000003 0.0),3A5383E7-490C-42C4-BD98-6ACC8E76121C,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
344,B22C2C29-1D3F-47CF-BA94-BFFB126A2090,HEL-HEL-AKI-25,planvorming,ja,nee,nee,17.85,1.0,,823febd7-dc7c-43b9-ad74-2247f5730517  ,Verbeterd gescheiden stelsel,POINT (172336.636 385435.012 0.0),B22C2C29-1D3F-47CF-BA94-BFFB126A2090,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
345,DFD3EB0A-CA55-4D43-9EDE-8D4533277BEB,HEL-HEL-AKI-27,planvorming,ja,nee,nee,17.75,1.0,,823febd7-dc7c-43b9-ad74-2247f5730517  ,Verbeterd gescheiden stelsel,POINT (172315.960000001 385355.791000002 0.0),DFD3EB0A-CA55-4D43-9EDE-8D4533277BEB,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
346,3286DB54-0B67-4378-A670-F04DC6C3D1BF,HEL-HEL-AKI-29,planvorming,ja,nee,nee,17.8,1.0,,823febd7-dc7c-43b9-ad74-2247f5730517  ,Verbeterd gescheiden stelsel,POINT (172321.945 385284.622999999 0.0),3286DB54-0B67-4378-A670-F04DC6C3D1BF,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
347,F6FACA36-39E8-45E8-A286-8001E58AA577,HEL-HEL-AKI-28,planvorming,ja,nee,nee,17.8,1.0,,823febd7-dc7c-43b9-ad74-2247f5730517  ,Verbeterd gescheiden stelsel,POINT (172297.460999999 385277.006000003 0.0),F6FACA36-39E8-45E8-A286-8001E58AA577,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
348,122F3F37-F220-433A-BFAA-D4B9BECBAAB2,HEL-HEL-AKI-31,planvorming,ja,nee,nee,18.150000000000002,1.0,,823febd7-dc7c-43b9-ad74-2247f5730517  ,Verbeterd gescheiden stelsel,POINT (172317.919 385220.964000003 0.0),122F3F37-F220-433A-BFAA-D4B9BECBAAB2,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
349,8E73DA6E-2CF3-4865-BC4F-84C93FB86B2E,HEL-HEL-AKI-30,planvorming,ja,nee,nee,18.150000000000002,1.0,,823febd7-dc7c-43b9-ad74-2247f5730517  ,Verbeterd gescheiden stelsel,POINT (172287.993000001 385211.170000002 0.0),8E73DA6E-2CF3-4865-BC4F-84C93FB86B2E,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
350,B6368EBC-6EEB-4D77-91C7-98A76315264E,HEL-HEL-AKI-32,planvorming,ja,nee,nee,18.150000000000002,1.0,,823febd7-dc7c-43b9-ad74-2247f5730517  ,Verbeterd gescheiden stelsel,POINT (172287.993000001 385144.354000001 0.0),B6368EBC-6EEB-4D77-91C7-98A76315264E,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
351,6FCA5124-8FA3-40F4-B3EB-EDC5CF854F34,HEL-HEL-AKI-24,planvorming,ja,nee,nee,18.150000000000002,1.0,,823febd7-dc7c-43b9-ad74-2247f5730517  ,Verbeterd gescheiden stelsel,POINT (172161.761999998 385108.116999999 0.0),6FCA5124-8FA3-40F4-B3EB-EDC5CF854F34,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
352,0595C357-BF95-4707-8675-552FC9C8603B,HEL-HEL-AKI-23,planvorming,ja,nee,nee,17.75,1.0,,823febd7-dc7c-43b9-ad74-2247f5730517  ,Verbeterd gescheiden stelsel,POINT (172183.145 385333.538 0.0),0595C357-BF95-4707-8675-552FC9C8603B,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
353,B6220F92-00BE-456D-A5C2-7474D56655E4,HEL-HEL-AII-22,planvorming,ja,nee,nee,17.900000000000002,1.0,,8ae442d8-cdad-46f7-86a0-505957362ba8  ,Verbeterd gescheiden stelsel,POINT (172043.423999999 385430.483 0.0),B6220F92-00BE-456D-A5C2-7474D56655E4,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
354,A4105C57-D5A8-433B-A1B2-C753ACFCF308,HEL-HEL-AII-21,planvorming,ja,nee,nee,17.900000000000002,1.0,,8ae442d8-cdad-46f7-86a0-505957362ba8  ,Verbeterd gescheiden stelsel,POINT (172022.204 385483.941000004 0.0),A4105C57-D5A8-433B-A1B2-C753ACFCF308,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
355,BEBCFE87-0958-40C8-8B5D-98869FE2D50D,HEL-HEL-BVE-87,planvorming,ja,nee,nee,17.1,1.2,,f458cad2-5775-4dc0-8a0e-1df87315e4f9  ,Verbeterd gescheiden stelsel,POINT (170731.695 385738.140999997 0.0),BEBCFE87-0958-40C8-8B5D-98869FE2D50D,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
356,AB3564C4-40DB-41D3-9267-47A7CD6D6DE7,HEL-HEL-BRN-96,planvorming,None,None,None,,,,aeb53905-e77a-40bf-8fc1-d8e969bb29fd  ,None,POINT (171836.5 385823.862000005 0.0),AB3564C4-40DB-41D3-9267-47A7CD6D6DE7,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
357,75C6E733-73B4-4E10-A507-AE41587C1B0B,HEL-HEL-BRN-95,planvorming,ja,nee,nee,16.65,2.0,,aeb53905-e77a-40bf-8fc1-d8e969bb29fd  ,Verbeterd gescheiden stelsel,POINT (171083.739 385876.365000001 0.0),75C6E733-73B4-4E10-A507-AE41587C1B0B,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
358,41E771A3-8250-4D13-85CC-577C65B644CF,HEL-HEL-BRN-77,planvorming,ja,nee,nee,17.35,2.0,,aeb53905-e77a-40bf-8fc1-d8e969bb29fd  ,Verbeterd gescheiden stelsel,POINT (171561.52 385493.589999998 0.0),41E771A3-8250-4D13-85CC-577C65B644CF,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
