index,hydroobject_CODE,endpoint_hydroobject_CODE
23137,01410,01798
23139,03172,01799
23142,1047110,01800
23143,1028070,01801
23146,04898,01802
23147,1040260,01804
23149,03584,01805
23150,03628,01805
23153,1072530,1071480
23154,1072540,1071480
23156,1170910,02710
23158,1030540,02139
23160,00193,02711
23162,2343590,02712
23167,2560071,02716
23168,2614255,2614250
23169,2614260,2614250
23171,1162154,1162152
23172,1162153,1162152
23174,1020856,1020854
23176,1020857,1020854
23177,1162177,1162176
23178,1162175,1162176
23180,1021058,1021057
23181,1021056,1021057
23183,2111220,2111210
23185,1160450,1160440
23186,1160430,1160440
23189,2012010,2050885
23190,2012020,2050885
23191,2172300,2172295
23193,2113380,01839
23195,1011500,01825
23197,1033015,01778
23200,2140010,01834
23203,00823,01908
23204,03004,01710
23206,2531075,01852
23209,2043240,01561
23210,2043210,01561
23214,1180380,01564
23217,2170445,01566
23219,1080780,01567
23221,1180880,01575
23222,04763,04813
23224,1086960,04814
23227,06146,04815
23228,1046220,04817
23230,2040700,04818
23233,2340610,04820
23235,1071700,04821
23238,1080100,02268
23240,00129,00788
23241,1042110,03598
23244,1042621,03577
23246,1140860,03593
23247,1034530,03552
23249,1182140,03569
23253,2112620,03556
23256,01775,03374
23259,1142520,03219
23261,2043400,03221
23262,1014140,03222
23264,1182270,03224
23267,03501,03225
23268,1170050,03226
23271,1010220,03228
23272,1031020,03229
23274,1013930,03233
23276,1032220,03234
23279,1171170,03235
23280,2010815,03238
23283,01254,03239
23285,1031730,03240
23286,2040460,03241
23289,05905,03242
23290,2370010,04824
23292,1036401,04826
23295,1182080,04827
23297,1181530,05047
23299,00839,04830
23301,1180880,04831
23302,1181380,04832
23305,1042685,04833
23307,04834,01771
23309,00291,04834
23310,1015000,04835
23312,2752000,04838
23315,2040980,2040960
23316,2041460,2041450
23319,05114,05118
23320,1141350,1141340
23321,1141360,1141340
23323,1048087,1046460
23325,1046435,1046460
23327,1035420,1035410
23328,1035830,1035820
23330,1036410,1036400
23331,1036310,1036400
23333,1041120,1041210
23334,1041220,1041210
23336,1041420,1041430
23337,1041440,1041430
23339,1013715,1013710
23340,1013900,1013710
23342,1015100,1015020
23343,1015210,1015020
23345,1015207,1015020
23346,1030095,1030090
23349,1183830,04164
23351,1170930,04165
23355,1046900,04279
23357,1183540,04280
23359,1183100,04281
23361,2041950,04283
23362,04730,04283
23365,2510737,04284
23366,2510740,04284
23367,2043550,04286
23369,1181570,04287
23372,1183860,03601
23373,1181270,03563
23376,1036040,03543
23378,00552,03564
23379,1181891,03570
23381,1046100,03558
23384,01283,03550
23386,06177,04232
23388,02935,05649
23390,1070010,1140805
23391,2112060,2114200
23392,2114180,2114200
23394,2114160,2114200
23396,2113085,2113100
23397,2113110,2113100
23398,2113100,2113090
23400,2940701,2940703
23402,2940705,2940703
23404,1145961,1145962
23405,1146500,1145961
23406,1146270,1145961
23408,2341011,2341005
23409,2341010,2341005
23411,2341020,2341005
23412,2750690,2750740
23413,2750750,2750740
23414,2750751,2750740
23416,2613525,2613523
23418,2511380,2511395
23419,2511396,2511395
23420,2511400,2511395
23422,1182230,04635
23424,2170090,04637
23427,00011,04636
23429,1180880,00011
23430,2270200,04639
23431,2270190,04639
23433,2350010,04640
23435,2940710,2940705
23437,1080990,1087880
23440,1171950,1171940
23441,1171190,1171950
23442,1171960,1171950
23444,2830090,03975
23447,2343390,03980
23448,2800110,03965
23450,2042530,04358
23452,03969,04358
23454,2171840,03407
23455,1171330,03990
23458,1037045,03988
23459,1052950,1052630
23460,1052945,1052630
23463,1048160,1046360
23464,1048150,1046360
23465,1048087,1046435
23466,1046460,1046435
23468,1046770,1046800
23470,1046720,1046800
23471,1046810,1046800
23472,1052050,1052040
23475,1043980,1043820
23476,1043970,1043820
23477,1043971,1043960
23479,1043970,1043960
23480,1035430,1035420
23482,1012540,1012815
23484,1012820,1012815
23485,1016510,1016500
23487,1016440,1016500
23488,2342150,2342145
23490,2320060,2320050
23492,2170940,2170939
23494,2111370,2111360
23497,2112360,2112350
23498,1110530,1110420
23500,1121230,1121110
23501,1121220,1121110
23503,1130210,1130120
23504,1130220,1130120
23506,1141370,1141240
23507,1141380,1141240
23509,1142800,1142940
23510,1142950,1142940
23512,1083200,1083220
23513,1083230,1083220
23515,1086650,1086640
23517,00818,1086640
23518,1072490,1072480
23520,1033770,1033760
23523,1036820,1036810
23524,1016520,1016710
23526,1016725,1016710
23527,1031940,1031641
23528,03855,1031641
23529,1031935,1031641
23531,1031935,1031930
23533,1087427,1087810
23535,1087425,1087810
23536,1010630,1010700
23538,1010710,1010700
23539,2750890,2750880
23540,2750760,2750880
23543,02949,05038
23544,1013210,1013130
23546,00771,1013130
23548,1016420,1016410
23549,2940380,2940360
23550,2940370,2940360
23552,1183180,1183390
23554,1183400,1183390
23555,1041060,03566
23557,1032610,03547
23560,1180880,03545
23563,2870760,03580
23565,2380050,03668
23567,2400090,03670
23570,2511090,03680
23571,1032610,03681
23573,02353,03677
23575,2042700,03677
23576,2011270,03684
23579,1045370,03659
23580,2840010,03685
23582,00820,03685
23583,1054210,03676
23585,1034110,03655
23587,1053220,03674
23590,1121200,03682
23593,2111995,03689
23594,1181245,03698
23596,1037000,03700
23598,03700,04691
23601,00052,03706
23603,2341920,2341900
23604,06174,2341900
23605,2611220,2611215
23607,2611230,2611215
23609,2344210,2344200
23610,2613930,2613920
23611,2613905,2613920
23613,2341770,2341790
23614,2341800,2341790
23616,1181830,1181795
23617,1181840,1181795
23618,01418,1181795
23620,1181900,1181890
23621,1181891,1181890
23623,1183600,1183580
23626,1072710,1072700
23627,1072720,1072710
23629,1024060,1025000
23630,1028010,1025000
23632,1047090,1046801
23633,1047100,1046801
23635,1037300,1037220
23636,1037410,1037220
23638,1038560,1038550
23640,1038720,1038621
23642,02260,01809
23644,01698,01812
23646,1170340,01814
23650,03340,02432
23651,3200030,02433
23652,3200050,02433
23653,3200045,02433
23655,2171355,2171350
23657,1183735,1183730
23659,1010050,1010040
23661,1010030,1010040
23662,2940090,2940078
23663,2940100,2940078
23666,2042210,2113341
23668,1073395,1073390
23669,2790540,2790530
23670,2790500,2790530
23672,00489,2790530
23673,2800840,2800830
23675,2870470,2870450
23676,2870460,2870450
23678,2870880,2870870
23680,00365,2870870
23681,1055730,1055720
23683,1060060,1060040
23685,1061080,1061070
23688,1043990,1043980
23689,1046150,1046140
23690,1046151,1046140
23692,1046150,1046170
23693,1046180,1046170
23695,1046960,1046920
23696,1046970,1046920
23699,1041650,03731
23700,2042960,01909
23703,1043970,01918
23704,2113700,01921
23706,2343490,01926
23707,04316,01926
23709,00588,01943
23711,01827,01943
23712,2042990,01393
23714,04730,01396
23716,1046910,01394
23718,03717,02096
23720,1016400,02097
23722,01473,02098
23724,1182270,01395
23727,06218,01397
23728,04629,01397
23729,2172170,01400
23731,1182270,01401
23733,01844,01403
23735,1170340,01404
23737,1181980,01406
23739,1181740,01408
23741,2880030,02099
23743,2890012,02099
23744,02914,02100
23747,2042360,04108
23748,1170715,1170710
23751,2042370,2042360
23753,2531140,04048
23754,2531150,2531140
23757,2110640,2110650
23758,2110670,2110650
23759,1184600,04044
23761,2110650,2110640
23763,2110670,2110640
23764,2111640,2111610
23766,2110680,2110670
23768,2111650,2111660
23770,2111670,2111660
23771,2043610,2043600
23773,2043620,2043600
23774,2112530,2114400
23776,2112560,2114400
23777,2043600,02341
23780,1145830,1145825
23782,1143880,01910
23784,2040390,02408
23785,2040810,2040390
23787,2040820,2040390
23788,1143890,1143880
23790,2043210,02517
23792,1170710,1163450
23795,1080100,00858
23797,1163440,1163430
23798,2011695,2011675
23799,2011685,2011675
23801,2011700,2011675
23803,2800325,00864
23804,2800330,2800325
23806,2800245,2800325
23807,2752060,00151
23809,1035450,00914
23811,2800710,2800700
23812,2800720,2800700
23814,1184300,1184280
23816,1140450,1140440
23817,1140350,1140440
23819,2870555,2870550
23821,2400160,2400125
23823,1072040,1072030
23825,04696,04742
23827,04742,05400
23830,1070950,04485
23831,02200,3200470
23833,3200460,3200470
23835,2511880,03353
23836,2030070,03780
23837,2030055,03780
23839,02467,03787
23841,02788,03795
23844,03131,03782
23845,1010010,03786
23847,01925,03788
23848,1143180,03788
23850,1143160,05876
23852,01382,03789
23854,2340090,03793
23857,1120100,03794
23859,1181510,03796
23860,1141240,03797
23862,1081430,03798
23864,02172,03800
23866,1046410,03801
23869,1080280,03802
23870,2480020,03984
23871,2480050,03984
23873,03405,03961
23876,1142740,1142730
23878,1084100,1084090
23881,2012060,05358
23882,1034540,00048
23884,2011110,00071
23887,2751300,00101
23888,1183735,03161
23891,02800,00124
23892,04675,00129
23894,02761,00138
23896,2041820,00316
23898,2041810,00316
23899,2560040,00319
23902,02952,00386
23904,2170220,00466
23905,2170230,00466
23906,02718,00541
23910,05063,01010
23911,1032220,01016
23913,01859,01020
23916,1183120,01022
23917,00018,01022
23918,1014910,03749
23920,1013700,03715
23923,1183120,03820
23925,2800245,04057
23927,1080780,03940
23928,1080510,03803
23929,1080450,03803
23931,03949,04751
23935,1041870,04791
23936,1014750,1014800
23938,1014810,1014800
23939,1150230,1150220
23941,2870590,2870520
23942,2870600,2870520
23944,2870590,2870560
23945,2870580,2870560
23947,00656,2870560
23948,2750640,2750630
23949,2750610,2750630
23951,2760020,2760010
23953,2611950,2611945
23954,2611960,2611945
23956,2612620,2612590
23957,2612610,2612590
23959,01714,03654
23962,2270310,03516
23963,1071170,03683
23965,1181490,03694
23967,2113185,03699
23968,05480,03699
23971,2011025,2011020
23973,2011030,2011025
23974,2011035,2011030
23977,2011287,2011285
23978,2011285,2011282
23980,2050620,2113865
23981,2011270,2113865
23983,2011280,2113865
23985,2011800,2011790
23987,2011815,2011800
23988,2011770,2011760
23989,2011790,2011760
23992,2011820,2011815
23993,2011830,2011820
23995,2612820,2612810
23997,2611400,2611390
24000,2530290,2530280
24001,2340370,2340380
24002,2340390,2340380
24004,03539,2340680
24006,2340700,2340680
24007,2340640,2340760
24008,2340770,2340760
24010,2290130,2290125
24012,2612950,2612940
24014,2343270,2343260
24016,2343250,2343260
24017,2340930,2340920
24018,2340910,2340920
24020,2110570,2110560
24022,04209,2043830
24023,2043840,2043830
24024,2043850,2043830
24026,2040710,2040690
24028,2040720,2040690
24029,2041020,2040990
24031,00575,2040990
24032,2041090,2041080
24034,1043300,1043070
24035,1043200,1043070
24037,1048130,1046560
24039,1048140,1046560
24040,1043820,1043970
24041,1043980,1043970
24043,2230020,05490
24046,2171110,05651
24047,2171100,2171110
24048,2171120,2171110
24050,1181230,1181220
24053,1182350,1182340
24054,1184590,1184580
24056,2041950,00182
24058,05543,00182
24060,1086370,1086380
24061,1040990,06180
24063,00908,06201
24064,1182380,06201
24066,1083560,1083550
24068,00074,1083550
24070,1086587,1086580
24071,2011590,2010940
24073,2010942,2010940
24074,2111400,2111125
24076,2111410,2111125
24078,1048180,1047240
24079,1048170,1047240
24080,2380090,2010870
24081,2010880,2010870
24084,1048027,1048025
24085,1061520,1061516
24088,2530770,2530760
24090,2530740,2530730
24091,2531760,2530780
24093,2530780,2530770
24095,2480300,2480290
24097,2340610,2340600
24098,2340620,2340600
24100,2171614,2171610
24101,2171612,2171610
24103,2172340,2171680
24104,217B,2171680
24106,2530730,2530700
24108,2530720,2530700
24110,2530750,2530740
24111,1183840,01873
24113,1020260,1020240
24115,1049000,1020270
24117,1049010,1020270
24119,2400180,2400175
24120,2050400,2050370
24121,2050410,2050370
24123,1048130,05132
24125,04069,05154
24126,05155,05154
24128,03214,05133
24130,04206,05157
24132,2341190,05135
24134,2040750,05138
24136,03961,05142
24138,2612630,05147
24141,06272,05158
24142,06274,05158
24144,05160,05159
24146,06034,05160
24148,06034,05166
24150,06034,05161
24152,06031,05162
24154,06032,06031
24155,3200160,06034
24157,06032,06034
24159,06029,05163
24161,06029,05164
24163,06028,05165
24164,2010282,2010281
24166,2010285,2010281
24167,1145455,1145450
24170,1101060,1101230
24171,1101240,1101230
24172,1146450,02144
24174,1042690,1042685
24176,1042640,1042685
24177,1045240,1045200
24178,1045241,1045200
24180,1040160,1040150
24183,2530300,2530290
24184,2870410,2870119
24186,2920180,2920170
24188,2920120,2920170
24189,2790140,2790130
24190,05662,2790130
24191,2790120,2790130
24194,04182,04647
24195,06225,04647
24196,2611305,2611310
24197,2611320,2611310
24199,2611500,2611490
24200,2611460,2611490
24202,00923,04733
24204,2670075,2670073
24206,2341382,2341383
24208,1015100,1015207
24209,1015210,1015207
24210,1015020,1015207
24212,2040550,2040545
24214,1182460,1182450
24215,1182390,1182450
24217,1181820,1181800
24219,1181810,1181800
24220,1046520,1046501
24223,1182095,03280
24225,1182095,03494
24228,04650,03283
24230,03929,03285
24231,2270290,03929
24232,00434,03929
24235,2113010,03287
24237,00434,03288
24239,2170170,03290
24241,05118,03292
24243,2043290,03293
24244,00975,03293
24247,1046955,03276
24249,2611100,04880
24250,01276,04885
24253,1035480,04886
24254,1181490,04882
24256,05047,04828
24259,1181530,04889
24260,03276,04892
24263,1070620,04973
24264,1033400,1033409
24266,1035450,1035445
24268,1031805,1030849
24270,2770030,2770020
24272,2830030,2830010
24274,2830035,2830010
24275,2560130,2560225
24276,2560230,2560225
24279,2113560,2113550
24281,2011725,2051030
24282,2011730,2051030
24283,2113100,2113085
24285,2113110,2113085
24287,1073520,1073518
24288,1073514,1073518
24290,1073460,1073456
24291,1073454,1073456
24293,1072980,1072976
24294,1072974,1072976
24295,2750495,2750493
24297,2043511,2043512
24300,2341330,2341384
24301,2341390,2341384
24302,2590010,2011560
24304,2343445,2343443
24306,2343442,2343443
24307,1162167,1162166
24308,1162168,1162166
24310,1162205,1162204
24312,1162206,1162204
24313,1163209,1163208
24314,1163207,1163208
24316,1162294,1162295
24317,1162298,1162295
24319,1162294,1162290
24320,1162295,1162290
24322,1020858,1020857
24323,1020856,1020857
24326,1020908,1020904
24327,1020905,1020904
24328,1020904,1020900
24330,1020905,1020900
24331,1162288,1162287
24333,1162289,1162287
24334,1162281,1162280
24336,1162282,1162280
24337,1072810,1072800
24339,1073400,1073395
24341,1071480,1071459
24343,1182090,1182092
24345,1182095,1182092
24346,1020030,1020040
24347,1020028,1020040
24349,1086690,1086685
24351,1086610,1086685
24352,2171320,2171310
24353,2171295,2171310
24355,1171685,1171684
24356,1171655,1171684
24358,1027440,1027410
24359,1027400,1027410
24362,1025247,1025260
24363,2610270,2610125
24366,1087035,1087030
24368,1038830,1038820
24369,1028500,1038820
24370,1028510,1038830
24372,1038840,1038830
24374,1028520,1038840
24375,1083540,1083537
24378,2531610,2530455
24380,1061514,1061512
24381,2010680,2010677
24384,1028450,1028420
24385,1028460,1028420
24386,1028470,1028420
24387,1028480,1028420
24388,1028430,1028420
24390,1028445,1028440
24391,2870200,2870190
24392,03710,2870190
24394,2870370,2870300
24395,2870360,2870300
24397,2920310,2920300
24400,2613760,2613750
24401,2613730,2613750
